hash_code,create_time,update_time,is_active,entity,field,value,transaction_id,deposit_id,currency,deposit_date,amount,adjustments_fee_amount,adjustments_gross_amount,charges_fee_amount,charges_gross_amount,refunds_fee_amount,refunds_gross_amount,reserved_funds_fee_amount,reserved_funds_gross_amount,retried_deposits_fee_amount,retried_deposits_gross_aamount,sales_fee_amount,sales_gross_amount,fees,gross,net
562116ea3d1ddcf4dafdfb04c74ddb5a,,,Y,,,,0105433700038-0101-50000A-39,7d38601f-0380-4b26-97ee-addf612d9271,USD,2028-02-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
e57dc9cf6287f0b077d4f701a556932c,,,Y,,,,0105433700038-0101-50000A-38,566f1a4a-2e80-43c7-aade-1e1baf9b8ff9,USD,2028-01-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
17ffd76df8b87dc2d3f0f7e4aafecdd7,,,Y,,,,0105433700038-0101-50000A-37,06a0076a-a813-4eee-8cda-d5ed6c0ef622,USD,2027-12-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
f4960161802315929cd5ad88b207a2d6,,,Y,,,,0105433700038-0101-50000A-36,4c195dbb-5399-4135-9188-ae9203eaf016,USD,2027-11-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
027413d3bf0b8552ec9df6a7b26351c7,,,Y,,,,0105433700038-0101-50000A-35,6df656f1-aa8a-4715-964f-787d9857116b,USD,2027-10-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
bfb356f07711e797bd3f9ae883ac68bb,,,Y,,,,0105433700038-0101-50000A-34,7c2456cb-87a7-414a-a23f-654ae9a4e9e9,USD,2027-09-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
e6badf121fdb523693cdf679258c4051,,,Y,,,,0105433700038-0101-50000A-33,0068db9d-4894-4460-87f7-b766fb27848a,USD,2027-08-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
2f9c40f521796748fee65e52a966daae,,,Y,,,,0105433700038-0101-50000A-32,ee3f01d0-3969-4a35-8703-4d17d4e29e1b,USD,2027-07-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
d223c5dd8febc79f8f598a53fd24d038,,,Y,,,,0105433700038-0101-50000A-31,eceb94c2-5f13-40d2-8bb2-ee2597a53b1b,USD,2027-06-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
ba0b5c4269cd710e726c7e139c4b7ca8,,,Y,,,,0105433700038-0101-50000A-30,0a1e6628-e64f-47b6-bce8-3b54f0cd533d,USD,2027-05-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
92b64435943f063788c799d64e6a6d31,,,Y,,,,0105433700038-0101-50000A-29,c4a18c35-81e2-464e-86e3-3237e49d2b38,USD,2027-04-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
62a41d88c28fdc1f73a5e8d3ab7ccdea,,,Y,,,,0105433700038-0101-50000A-28,07449729-4884-417a-b60e-7a6e69ab8440,USD,2027-03-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
c2f91b959d01b7212bfb470aaa00f199,,,Y,,,,0105433700038-0101-50000A-27,4913fc41-b3dd-4794-8d67-92b5a0925ce1,USD,2027-02-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
c00c9a352cab57adab03ceba65a27717,,,Y,,,,0105433700038-0101-50000A-26,145c70b7-d70e-45ee-a12d-7d18e596647d,USD,2027-01-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
a9e300b9efec1dc507a2e63ed9913b1d,,,Y,,,,0105433700038-0101-50000A-25,e9ca2f74-8bb8-4c90-aed0-3ac600646659,USD,2026-12-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
4f602a291c8355c7376a8b03e8dc0e96,,,Y,,,,0105433700038-0101-50000A-24,daa4823c-8b76-4333-97b2-9228e9879a77,USD,2026-11-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
5486f3f3303847795ae559a5f449ea1f,,,Y,,,,0105433700038-0101-50000A-23,2b863ac7-a475-491d-8fad-3652f346dd6e,USD,2026-10-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
280088f5c6e41da29cf0c2ce830bbd93,,,Y,,,,0105433700038-0101-50000A-22,ba72607b-add1-4bc2-a20c-e9f7f121a074,USD,2026-09-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
2bb613c9730d690fee3c3eda0a367046,,,Y,,,,0105433700038-0101-50000A-21,93cc4b98-d5d7-4488-b60c-773a8a9bad61,USD,2026-08-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
25034e72182d31d336531d39704449f6,,,Y,,,,0105433700038-0101-50000A-20,e6e14e4d-1076-4c21-93ba-865c05fb88dc,USD,2026-07-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
cdbb97401525bfd8a7dbe15dbafec906,,,Y,,,,0105433700038-0101-50000A-19,8edef12a-f8c2-464d-9efd-8221a80c8a9d,USD,2026-06-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
944363655042f1f22a6f5df64e36ddc8,,,Y,,,,0105433700038-0101-50000A-18,e5a19837-2a24-45d7-b217-3b4924e21a05,USD,2026-05-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
835024dd7560c151202a22f04d20a62d,,,Y,,,,0105433700038-0101-50000A-17,0815b83d-a9bb-483c-9fec-31d75e8bfb33,USD,2026-04-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
1638932a039e4b9d9397296fd48c9205,,,Y,,,,0105433700038-0101-50000A-16,1ea6c252-11f5-487e-ac1d-1199881d8a50,USD,2026-03-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
d25495025f39180f6d0cf6e181b2e7b6,,,Y,,,,0105433700038-0101-50000A-15,b0e8575c-bdaa-457c-b9b7-27b1ca9671aa,USD,2026-02-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
aeb0afd2570efec08164fa621ff93071,,,Y,,,,0105433700038-0101-50000A-14,ac3f5e21-2267-4dc4-b551-ba8624feb58f,USD,2026-01-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
55d931fffa65495d4dd578a3afa1b0b4,,,Y,,,,0105433700038-0101-50000A-13,2b593fe5-0d53-40b0-a17d-6712d375022f,USD,2025-12-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
00bc38eedfadc559faf9da8277897e1b,,,Y,,,,0105433700038-0101-50000A-12,2c0acec8-f157-4aad-a9dd-ac7b753050a4,USD,2025-11-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
658de8f276772e526aa145cc6d05189c,,,Y,,,,0105433700038-0101-50000A-11,fa056c1d-7e3b-4239-9807-03ab02211aba,USD,2025-10-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
8305f88138d81f8666913fd1ba4007a2,,,Y,,,,0105433700038-0101-50000A-10,24369dd3-0383-4dd1-b18f-f632508fcd15,USD,2025-09-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
73d812b3a81bb9a317f236f0b4a3bd37,,,Y,,,,0105433700038-0101-50000A-09,7ec1d950-f061-42a8-9198-ac0afa5befa4,USD,2025-08-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
12a96243f0d6208894961fd9c0732874,,,Y,,,,0105433700038-0101-50000A-08,d8103cbe-a29f-4dce-b4c2-f3473a4b8e5d,USD,2025-07-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
2c4b7c53161925c33231bb208418d331,,,Y,,,,0105433700038-0101-50000A-07,9cd54cf7-1d95-4399-8560-c9346cec10f1,USD,2025-06-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
039f6a2588311333fa00417f5bf9e670,,,Y,,,,0105433700038-0101-50000A-06,1626cb12-0d99-408a-b051-6e3af416370b,USD,2025-05-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
74548740685ddff31961abd9f8d79307,,,Y,,,,0105433700038-0101-50000A-05,537e798e-234f-429b-9997-92a768336b73,USD,2025-04-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
8ffc0b8e8899c4e37589ea7d309b74be,,,Y,,,,0105433700038-0101-50000A-04,0575b321-7cb8-45e7-a1fb-3b4f54057559,USD,2025-03-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
2515932819f9ce368a8214806110b029,,,Y,,,,0105433700038-0101-50000A-03,1a4c7bdc-16d0-4f3e-ba8f-b2cb675da2ca,USD,2025-02-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
77854f40a71f8fa11bd7251d2b3a764d,,,Y,,,,0105433700038-0101-50000A-02,23018dbf-dd42-4f1b-b6cd-99ff5e077f4c,USD,2025-01-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
458deb53032d2475b2555903d9545968,,,Y,,,,0105433700038-0101-50000A-01,84059f1d-1136-49f4-ab19-153a73c3b343,USD,2024-12-06,30.0799999999999982946974341757595539093017578125,,,,,,,,,,,0.60159999999999997841726440128695614418978567340382825444429124549239329411420840187929570674896240234375,,0.60159999999999997841726440128695614418978567340382825444429124549239329411420840187929570674896240234375,,
e0e2a9c7e36631415542afec2a1550b6,,,Y,,,,0105433700038-0101-50000A-60,2c38a96d-4c2f-4ca9-897e-095abf857e2e,USD,2029-11-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
6324d5b1adc555af4fadc78c96ebc42f,,,Y,,,,0105433700038-0101-50000A-59,b3ac982a-e677-4f0a-8556-b4cc0b86b3d6,USD,2029-10-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
5f4e880048942cf13833d3547025fbcc,,,Y,,,,0105433700038-0101-50000A-58,8a5d3987-3d0d-41cc-9274-4ceb0f09b7a9,USD,2029-09-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
d6af900a4497d18b7759fdb245c46bbd,,,Y,,,,0105433700038-0101-50000A-57,250eae3c-ca57-44c2-9e1e-4362ce65e194,USD,2029-08-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
d3b2e0a9da9f063f1de7d2b022457751,,,Y,,,,0105433700038-0101-50000A-56,443143fc-3f67-4e0f-a801-74b4e27e7960,USD,2029-07-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
1e00278318ce58660d019c1d220b1547,,,Y,,,,0105433700038-0101-50000A-55,fc04bdb2-a089-4768-a30b-9c5411afb424,USD,2029-06-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
dc4cbbb18260f0dc27005ddc3c4b483a,,,Y,,,,0105433700038-0101-50000A-54,46fbaca6-c45a-4644-93ca-9c62557f667c,USD,2029-05-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
26d56bc6755a282a4efd04d6bcb7fb13,,,Y,,,,0105433700038-0101-50000A-53,c3ac26c0-d544-46f0-ad99-fe0c87a01a10,USD,2029-04-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
474dad18706ab90882421b61580d41e9,,,Y,,,,0105433700038-0101-50000A-52,d51d82d0-de91-4556-b151-1dfbeee6655c,USD,2029-03-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
53a29bea8fa52e0ff5014a658cbe8cc0,,,Y,,,,0105433700038-0101-50000A-51,0e855001-decb-43b7-b9bb-b1cfdf1c3a88,USD,2029-02-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
b95f1098c74ba8d3c8180fc29c50b658,,,Y,,,,0105433700038-0101-50000A-50,8c5c95fe-b383-42e3-9aef-cf50a92d5a2c,USD,2029-01-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
4e90d62febe2d0ed3cbec88b07cd9e1f,,,Y,,,,0105433700038-0101-50000A-49,417bbcca-ba18-47c1-9011-08feac2d48d7,USD,2028-12-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
0ed7072d7492751393adb05901698a92,,,Y,,,,0105433700038-0101-50000A-48,c7fa1364-a658-4648-91e8-f74c12ff962d,USD,2028-11-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
18245d6d76ef580c977c7c32115a8b49,,,Y,,,,0105433700038-0101-50000A-47,4f5e40ec-5c20-4dcb-bd20-82d44fe81df2,USD,2028-10-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
3b05e4bfdc0c2a927d9f01de4b5f5de1,,,Y,,,,0105433700038-0101-50000A-46,9d080447-937c-44b7-9683-9c8b7fad2ba7,USD,2028-09-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
722952b21788123ebc88d00099b8092d,,,Y,,,,0105433700038-0101-50000A-45,4426cd7b-b5fe-4614-8af3-8447e6971a95,USD,2028-08-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
05ef00f6ba0367250d412dfe59f508e5,,,Y,,,,0105433700038-0101-50000A-44,331a9a88-3cc8-4f41-9690-da56d915d212,USD,2028-07-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
c4e4b6a03d1947f3959df46aaf672ad0,,,Y,,,,0105433700038-0101-50000A-43,5a99dd8d-5a08-49d8-9277-138defe7a2e1,USD,2028-06-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
0dce6edfa93d7161cc06142dba86700f,,,Y,,,,0105433700038-0101-50000A-42,04b8150e-400e-4d27-b81d-4ff7bdf8d642,USD,2028-05-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
5d34ceef3972ff3c40b753901eb848ba,,,Y,,,,0105433700038-0101-50000A-41,6979f8d9-2a34-438c-bf6f-44af14d93403,USD,2028-04-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
5a83b884112e81e563a79d208ada01c8,,,Y,,,,0105433700038-0101-50000A-40,0342d39d-d9b8-40fc-b330-4d53fdb656df,USD,2028-03-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
ba4449ec38d00c3b2d41f6b129b7f676,,,Y,,,,0105433700038-0101-50000A-39,d822abd3-aa30-4d35-b722-4038b1ebf742,USD,2028-02-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
de4cafea81b98305857a638567bafb05,,,Y,,,,0105433700038-0101-50000A-38,a71a5b10-8648-4be4-bce1-6ce6845b7a9b,USD,2028-01-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
bea40af9166f95a33425f54ccdf8918f,,,Y,,,,0105433700038-0101-50000A-37,0ccb2e5a-1be0-47b0-8891-6c861b6bd5ca,USD,2027-12-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
d3dc3a82d3e2f91bc51b3cf8d22c42ba,,,Y,,,,0105433700038-0101-50000A-36,bf7769d7-24d0-4746-b0bc-1da27922df2a,USD,2027-11-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
ed53174d7f82d3fa8cb02b4b4a32348a,,,Y,,,,0105433700038-0101-50000A-35,33cd9254-24d0-4e19-a50d-7e1208eaf36e,USD,2027-10-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
223cee0bd87ed87ea382c87b6aef390f,,,Y,,,,0105433700038-0101-50000A-34,70aa0d2d-2402-4b45-a940-fb5ce6ae6f7e,USD,2027-09-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
b593e3efa35d9c402bc842342bd20e1e,,,Y,,,,0105433700038-0101-50000A-33,c828d9d3-0ffc-4969-8f80-3b69963d1cea,USD,2027-08-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
bb354152a60508611d05262d4a50cf7c,,,Y,,,,0105433700038-0101-50000A-32,82cd7f22-b41b-4bd5-a27f-0ae39a88ee85,USD,2027-07-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
55911a7822990ae3c50f5e5b1a3fb0ef,,,Y,,,,0105433700038-0101-50000A-31,1fdffd7b-52d7-4bd3-95e3-65340e4723dc,USD,2027-06-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
5ceb8dee285961cbed33f45abc028930,,,Y,,,,0105433700038-0101-50000A-30,fabafc39-544d-459e-9351-62a91193b3cb,USD,2027-05-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
171e17dccd2820a60d352a56f964424a,,,Y,,,,0105433700038-0101-50000A-29,621201f8-4eec-4a30-a0fd-7ed112627a66,USD,2027-04-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
6288ff6c0302f94637db945ca53f207c,,,Y,,,,0105433700038-0101-50000A-28,eda37b19-e270-4301-9116-0f4b15a43ecc,USD,2027-03-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
49a09833a472fd3570338d88cf58d0ba,,,Y,,,,0105433700038-0101-50000A-27,6e74d7d4-6b65-4a84-a6d6-779fbc1f5014,USD,2027-02-04,32,,,,,,,,,,,0.6400000000000000133226762955018784850835800170898437500000,,0.6400000000000000133226762955018784850835800170898437500000,,
