id,contract_id,contract_status,last_contract_status,rental_code,order_item_id,customer_id,start_date,end_date,duration_in_months,payment_day,create_time,update_time
e7d6e347fc58,0105429600073-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429600073-0101,f53cc378c83383c386b164cdc1ac3aac,,,36,10,2024-10-22 23:08:24.745870,2024-10-22 23:08:24.745870
95724a624655,0105429700001-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700001-0101,3996058db446b5f16cc09974985ccf50,,,36,10,2024-10-23 02:18:39.837263,2024-10-23 02:18:39.837263
ceb3f8ff6948,0105429700003-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700003-0101,05ab91030540bad4c501481f830b37e1,,,36,10,2024-10-23 04:10:07.055229,2024-10-23 04:10:07.055229
9bd8afaa48db,0105429700004-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700004-0101,9957ff1abce04f6c56c1b4056f8ac420,,,36,10,2024-10-23 04:31:39.920759,2024-10-23 04:31:39.920759
c04baa857ccd,0105429700005-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700005-0101,80c605eb9fe9e2aa5f6b78b0cb01c53f,,,36,10,2024-10-23 06:33:23.574524,2024-10-23 06:33:23.574524
75a184344f7c,0105429700007-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700007-0101,2e7fa1ad060563e8c890a628c36fa3cf,,,84,20,2024-10-23 07:35:15.450798,2024-10-23 07:35:15.450798
bd0fb7b3728a,0105429700008-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700008-0101,1785487e67f897c148d7de14d3abb00b,,,84,20,2024-10-23 07:35:18.418949,2024-10-23 07:35:18.418949
6e84e8df1683,0105429700009-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429700009-0101,2be15f6ecda52142bc10da083db3f86a,,,0,20,2024-10-23 07:35:20.450534,2024-10-23 07:35:20.450534
e495034735a7,0105429700010-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700010-0101,c785c61ce7c4f8f08f648ed107bf7316,,,84,20,2024-10-23 07:35:22.529518,2024-10-23 07:35:22.529518
c6a30812e4e8,0105429700011-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700011-0101,fb21354bddf8ec403ac4aaffeaf9407c,,,60,20,2024-10-23 07:35:24.248928,2024-10-23 07:35:24.248928
72c96914ec42,0105429700012-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429700012-0101,b3c8cdc08362f9262878d15c1bc83f00,,,0,20,2024-10-23 07:35:25.910882,2024-10-23 07:35:25.910882
3731ecc1aeea,0105429700013-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429700013-0101,ebd78919b08ffe9cc5447473572f4fe8,,,0,20,2024-10-23 07:35:27.796454,2024-10-23 07:35:27.796454
3dff6d3bd536,0105429700014-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700014-0101,4002aad12eda55d17f2697a50275b0e0,,,36,20,2024-10-23 07:35:29.636495,2024-10-23 07:35:29.636495
b74e38dc4aa9,0105429700015-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700015-0101,6d156369cfc9ce288876c160ae982397,,,36,10,2024-10-23 07:35:31.231823,2024-10-23 07:35:31.231823
f8325f20a5e4,0105429700016-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105429700016-0101,faab5dcfce8208b729a9115945e4b4af,2024-10-24,,0,20,2024-10-23 07:35:32.796480,2024-10-24 08:10:48.350454
3e7909bd2f6b,0105429700016-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429700016-0101,faab5dcfce8208b729a9115945e4b4af,2024-10-24,,0,20,2024-10-23 07:35:32.796480,2024-10-23 07:35:32.796480
42ceb8a4ae55,0105429700017-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105429700017-0101,981249dbd1ce72f210cd30239ffc455e,2024-10-24,,0,20,2024-10-23 07:35:35.089310,2024-10-24 07:57:58.855467
15b1cc7604c6,0105429700017-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429700017-0101,981249dbd1ce72f210cd30239ffc455e,2024-10-24,,0,20,2024-10-23 07:35:35.089310,2024-10-23 07:35:35.089310
8e8e23fd1cd5,0105429700018-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700018-0101,1b4e69bbcfb21eff583d24a109bc3419,,,84,10,2024-10-23 07:35:37.012347,2024-10-23 07:35:37.012347
b13239d9afef,0105429700019-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105429700019-0101,aef864f66b99cb2b9bd8499009728793,2024-10-24,,0,20,2024-10-23 07:35:39.094616,2024-10-24 13:10:31.007718
b0aa10d0e3ee,0105429700019-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429700019-0101,aef864f66b99cb2b9bd8499009728793,2024-10-24,,0,20,2024-10-23 07:35:39.094616,2024-10-23 07:35:39.094616
3a386a3c39bb,0105429700020-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700020-0101,ef1520e5c54c8dea6078c3e980022359,,,36,20,2024-10-23 07:35:40.748315,2024-10-23 07:35:40.748315
b9640a75d7c9,0105429700021-0101-70000A,ACTIVE,PENDING_CONFIRMATION,7XXXXA,0105429700021-0101,3c10410d6cc3bd63fb2e797c65faf6ad,2024-10-24,2031-10-24,84,20,2024-10-23 07:35:42.417427,2024-10-24 13:10:22.885011
880f58c059d9,0105429700021-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700021-0101,3c10410d6cc3bd63fb2e797c65faf6ad,2024-10-24,2031-10-24,84,20,2024-10-23 07:35:42.417427,2024-10-23 07:35:42.417427
01d28844487a,0105429700022-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105429700022-0101,b6c3e5eaab88599ade099072518a0618,2024-10-24,2029-10-24,60,10,2024-10-23 07:35:44.027446,2024-10-24 13:10:14.876765
1c9f043f09f8,0105429700022-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700022-0101,b6c3e5eaab88599ade099072518a0618,2024-10-24,2029-10-24,60,10,2024-10-23 07:35:44.027446,2024-10-23 07:35:44.027446
6a31fcba088e,0105429700023-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105429700023-0101,81ac7b2274f1ca71aa1c47b41c9f1f0b,2024-10-24,2027-10-24,36,20,2024-10-23 07:35:45.772220,2024-10-24 13:10:06.661359
989cc05945e7,0105429700023-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700023-0101,81ac7b2274f1ca71aa1c47b41c9f1f0b,2024-10-24,2027-10-24,36,20,2024-10-23 07:35:45.772220,2024-10-23 07:35:45.772220
b0b96a4f12f8,0105429700024-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700024-0101,bdfc45f9f5138b93b5e8012efeb2ca0a,,,60,10,2024-10-23 07:35:47.560086,2024-10-23 07:35:47.560086
3047eaacead7,0105429700025-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105429700025-0101,c396ad6c651f143744a60ff1c7a752ea,2024-10-24,2029-10-24,60,20,2024-10-23 07:35:49.293746,2024-10-24 13:09:58.339893
8e23bdbc5714,0105429700025-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700025-0101,c396ad6c651f143744a60ff1c7a752ea,2024-10-24,2029-10-24,60,20,2024-10-23 07:35:49.293746,2024-10-23 07:35:49.293746
834ef29e128a,0105429700026-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105429700026-0101,03bc5918229c157c7cede3c365863ae1,2024-10-24,2027-10-24,36,10,2024-10-23 07:35:51.001599,2024-10-24 13:09:50.132680
e9fa63b310df,0105429700026-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700026-0101,03bc5918229c157c7cede3c365863ae1,2024-10-24,2027-10-24,36,10,2024-10-23 07:35:51.001599,2024-10-23 07:35:51.001599
6458e1be9a75,0105429700027-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105429700027-0101,c5988ddcef2d6730a06a3a4d70d439ba,2024-10-24,,0,10,2024-10-23 07:35:52.394890,2024-10-24 13:09:41.595840
cefb625f3e20,0105429700027-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429700027-0101,c5988ddcef2d6730a06a3a4d70d439ba,2024-10-24,,0,10,2024-10-23 07:35:52.394890,2024-10-23 07:35:52.394890
37d73b99c99e,0105429700028-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105429700028-0101,9d122604fbe7983e1e207d187696d0b0,2024-10-24,2027-10-24,36,10,2024-10-23 07:35:54.148468,2024-10-24 13:09:33.280515
3a98e76479d5,0105429700028-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700028-0101,9d122604fbe7983e1e207d187696d0b0,2024-10-24,2027-10-24,36,10,2024-10-23 07:35:54.148468,2024-10-23 07:35:54.148468
2a8d0886b537,0105429700029-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105429700029-0101,dfddbae2d558b2dfa87d0db1d7dcfd83,2024-10-24,,0,10,2024-10-23 07:35:55.702914,2024-10-24 13:09:24.474665
e64727cf1dcc,0105429700029-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429700029-0101,dfddbae2d558b2dfa87d0db1d7dcfd83,2024-10-24,,0,10,2024-10-23 07:35:55.702914,2024-10-23 07:35:55.702914
b7e11bfb7e41,0105429700030-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105429700030-0101,c416f3fba16b6e4a83c27fd2913dda2b,2024-10-24,,0,20,2024-10-23 07:35:57.235641,2024-10-24 03:55:15.976140
cc18bd941082,0105429700030-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429700030-0101,c416f3fba16b6e4a83c27fd2913dda2b,2024-10-24,,0,20,2024-10-23 07:35:57.235641,2024-10-23 07:35:57.235641
888ebe099add,0105429700031-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700031-0101,ca500feae7e0d6c378218a6af1610042,,,36,10,2024-10-23 07:40:47.500843,2024-10-23 07:40:47.500843
43bd4a2d0662,0105429700032-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105429700032-0101,05ab91030540bad4c501481f830b37e1,2024-10-24,2027-10-24,36,10,2024-10-23 08:09:41.602261,2024-10-24 00:20:40.922186
a79a79cd87e8,0105429700032-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700032-0101,05ab91030540bad4c501481f830b37e1,2024-10-24,2027-10-24,36,10,2024-10-23 08:09:41.602261,2024-10-23 08:09:41.602261
d67c77e05237,0105429700033-0101-30000A,ACTIVE,PENDING_CONFIRMATION,3XXXXA,0105429700033-0101,05ab91030540bad4c501481f830b37e1,2024-10-24,2027-10-24,36,10,2024-10-23 08:11:55.184089,2024-10-24 00:21:58.507471
808c962106b8,0105429700033-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700033-0101,05ab91030540bad4c501481f830b37e1,2024-10-24,2027-10-24,36,10,2024-10-23 08:11:55.184089,2024-10-23 08:11:55.184089
cf50b03f01e0,0105429700035-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700035-0101,05ab91030540bad4c501481f830b37e1,,,36,10,2024-10-23 08:15:51.467883,2024-10-23 08:15:51.467883
6ba47b67f290,0105429700035-0201-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700035-0201,05ab91030540bad4c501481f830b37e1,,,60,10,2024-10-23 08:15:55.131023,2024-10-23 08:15:55.131023
4ab6a4d834f3,0105429700035-0301-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700035-0301,05ab91030540bad4c501481f830b37e1,,,36,10,2024-10-23 08:15:58.746565,2024-10-23 08:15:58.746565
3b7b52114cfc,0105429700036-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700036-0101,acd295ce799dc1edf0402cb3fcca37f2,,,84,10,2024-10-23 09:03:00.843724,2024-10-23 09:03:00.843724
66a193f7ff97,0105429700037-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700037-0101,da63f385f0c064b8a34cb2ee6fe4ea90,,,60,10,2024-10-23 09:48:20.988339,2024-10-23 09:48:20.988339
391ce3cb4fd3,0105429700037-0201-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700037-0201,da63f385f0c064b8a34cb2ee6fe4ea90,,,36,10,2024-10-23 09:48:24.787628,2024-10-23 09:48:24.787628
2d2bccf2a138,0105429700038-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700038-0101,699c5899e9403aa95f3ce6e5e6163952,,,36,10,2024-10-23 09:54:38.917892,2024-10-23 09:54:38.917892
6e8e62bec9a8,0105429700038-0201-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700038-0201,699c5899e9403aa95f3ce6e5e6163952,,,36,10,2024-10-23 09:54:42.099680,2024-10-23 09:54:42.099680
1a1a9f286dde,0105429700038-0301-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700038-0301,699c5899e9403aa95f3ce6e5e6163952,,,36,10,2024-10-23 09:54:45.321859,2024-10-23 09:54:45.321859
701eed0a95a2,0105429700041-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700041-0101,da63f385f0c064b8a34cb2ee6fe4ea90,,,36,10,2024-10-23 10:09:35.468486,2024-10-23 10:09:35.468486
f0387fd9a90b,0105429700041-0201-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700041-0201,da63f385f0c064b8a34cb2ee6fe4ea90,,,36,10,2024-10-23 10:09:39.030192,2024-10-23 10:09:39.030192
6f6c5439975a,0105429700044-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700044-0101,da63f385f0c064b8a34cb2ee6fe4ea90,,,84,10,2024-10-23 10:24:36.253485,2024-10-23 10:24:36.253485
b582ced34891,0105429700044-0201-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700044-0201,da63f385f0c064b8a34cb2ee6fe4ea90,,,36,10,2024-10-23 10:24:39.835661,2024-10-23 10:24:39.835661
9cb40db1f1fe,0105429700052-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700052-0101,ca500feae7e0d6c378218a6af1610042,,,84,10,2024-10-23 10:49:50.621280,2024-10-23 10:49:50.621280
b816e7de4cf1,0105429700053-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700053-0101,9957ff1abce04f6c56c1b4056f8ac420,,,60,10,2024-10-23 11:20:19.786242,2024-10-23 11:20:19.786242
0417efd36a8c,0105429700055-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105429700055-0101,9957ff1abce04f6c56c1b4056f8ac420,2024-11-14,2029-11-14,60,10,2024-10-23 11:23:37.062512,2024-11-14 07:02:46.810223
746cf492a547,0105429700055-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700055-0101,9957ff1abce04f6c56c1b4056f8ac420,2024-11-14,2029-11-14,60,10,2024-10-23 11:23:37.062512,2024-10-23 11:23:37.062512
3180cec6afe9,0105429700056-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700056-0101,9957ff1abce04f6c56c1b4056f8ac420,,,84,10,2024-10-23 11:25:20.216022,2024-10-23 11:25:20.216022
1928c79b0208,0105429700056-0201-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700056-0201,9957ff1abce04f6c56c1b4056f8ac420,,,84,10,2024-10-23 11:25:23.733463,2024-10-23 11:25:23.733463
7bbf1869cfb6,0105429700057-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700057-0101,9957ff1abce04f6c56c1b4056f8ac420,,,36,10,2024-10-23 11:26:43.056309,2024-10-23 11:26:43.056309
b3be02aec522,0105429700058-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429700058-0101,cec51c756b0a7bba176b9b710ae59ba6,,,84,10,2024-10-23 12:00:45.047394,2024-10-23 12:00:45.047394
de53c3fd6a28,0105429700058-0201-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429700058-0201,cec51c756b0a7bba176b9b710ae59ba6,,,36,10,2024-10-23 12:00:48.867077,2024-10-23 12:00:48.867077
6aae0f4ad9aa,0105429700059-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700059-0101,cec51c756b0a7bba176b9b710ae59ba6,,,60,10,2024-10-23 12:04:03.135647,2024-10-23 12:04:03.135647
59bd2b8b79a7,0105429700059-0201-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429700059-0201,cec51c756b0a7bba176b9b710ae59ba6,,,60,10,2024-10-23 12:04:06.544210,2024-10-23 12:04:06.544210
725431f8fbb0,0105429800001-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429800001-0101,e9d02150c7826d92fe93b9922dd0aa95,,,36,10,2024-10-24 02:02:08.589265,2024-10-24 02:02:08.589265
08abe0b84527,0105429800003-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429800003-0101,da63f385f0c064b8a34cb2ee6fe4ea90,,,60,10,2024-10-24 02:53:16.559429,2024-10-24 02:53:16.559429
88b6bc6f7e74,0105429800003-0201-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429800003-0201,da63f385f0c064b8a34cb2ee6fe4ea90,,,60,10,2024-10-24 02:53:27.893942,2024-10-24 02:53:27.893942
1e05ea08af47,0105429800004-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429800004-0101,699c5899e9403aa95f3ce6e5e6163952,,,36,10,2024-10-24 04:02:21.185622,2024-10-24 04:02:21.185622
c62248d91ea1,0105429800005-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429800005-0101,adbd61bbb9a0636b478e4b5c95fcea1b,,,84,10,2024-10-24 05:02:01.077817,2024-10-24 05:02:01.077817
a57a78eb646d,0105429800006-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105429800006-0101,1c7b9a58f6ea7713ed426c23314306a3,2024-10-24,2029-10-24,60,10,2024-10-24 05:14:06.975976,2024-10-24 06:56:35.399882
5ae3c67662be,0105429800006-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429800006-0101,1c7b9a58f6ea7713ed426c23314306a3,2024-10-24,2029-10-24,60,10,2024-10-24 05:14:06.975976,2024-10-24 05:14:06.975976
05bd6a599d84,0105429800010-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429800010-0101,924a43daefb3c2cd6a38c239bb46dec1,,,36,10,2024-10-24 05:23:29.477658,2024-10-24 05:23:29.477658
e973e39ccb2c,0105429800011-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429800011-0101,e3e0958c1cd903e8e078fd5998ab153a,,,36,10,2024-10-24 05:23:38.474740,2024-10-24 05:23:38.474740
33fb0d6c695c,0105429800012-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429800012-0101,8e621e3d0368631d263d07a351fa8d34,,,36,10,2024-10-24 05:27:51.892415,2024-10-24 05:27:51.892415
518e3e3510be,0105429800013-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429800013-0101,adbd61bbb9a0636b478e4b5c95fcea1b,,,60,10,2024-10-24 06:26:01.606937,2024-10-24 06:26:01.606937
96cd8f3ab8ef,0105429800014-0101-30000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,3XXXXA,0105429800014-0101,f53cc378c83383c386b164cdc1ac3aac,,,36,10,2024-10-24 06:35:52.238600,2024-10-24 06:35:52.238600
dabfc41cb00b,0105429800015-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105429800015-0101,62b5b48c4ac41b78e6a2cdf672cdc41b,2024-10-25,2029-10-25,60,10,2024-10-24 07:49:05.394906,2024-10-25 00:10:59.696120
c71e88b0c55c,0105429800015-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429800015-0101,62b5b48c4ac41b78e6a2cdf672cdc41b,2024-10-25,2029-10-25,60,10,2024-10-24 07:49:05.394906,2024-10-24 07:49:05.394906
51215a9a9ae7,0105429800016-0101-N0000A,ACTIVE,PENDING_CONFIRMATION,NXXXXA,0105429800016-0101,d2c26a47c70b17d1c228709ba71edd35,2024-10-25,,0,20,2024-10-24 07:49:08.142464,2024-10-25 06:11:32.456902
e0733cea1a14,0105429800016-0101-N0000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,NXXXXA,0105429800016-0101,d2c26a47c70b17d1c228709ba71edd35,2024-10-25,,0,20,2024-10-24 07:49:08.142464,2024-10-24 07:49:08.142464
2db857ff4991,0105429800017-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429800017-0101,f20c4c34453a385ab186913fc0f73a36,,,84,10,2024-10-24 07:49:10.009148,2024-10-24 07:49:10.009148
4e242b894653,0105429800018-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429800018-0101,21af142aae531c6766aef8e2b8f975b8,,,84,10,2024-10-24 07:49:11.799056,2024-10-24 07:49:11.799056
e9e31df22546,0105429800019-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429800019-0101,eeefe2a87a2f60e47fa0e273505612a9,,,84,10,2024-10-24 07:49:13.650240,2024-10-24 07:49:13.650240
92eaab7e29b6,0105429800020-0101-50000A,ACTIVE,PENDING_CONFIRMATION,5XXXXA,0105429800020-0101,e61126c903d424e75496b60b5d1cfc5c,2024-10-25,2029-10-25,60,10,2024-10-24 07:49:15.547269,2024-10-25 13:11:53.077416
d56351e921c8,0105429800020-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429800020-0101,e61126c903d424e75496b60b5d1cfc5c,2024-10-25,2029-10-25,60,10,2024-10-24 07:49:15.547269,2024-10-24 07:49:15.547269
0011b32f7055,0105429800021-0101-70000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,7XXXXA,0105429800021-0101,e49dc3409834ed3673a58893a5784ca8,,,84,20,2024-10-24 07:49:17.140771,2024-10-24 07:49:17.140771
04ca2899f1f6,0105429800022-0101-50000A,PENDING_CONFIRMATION,PENDING_CONFIRMATION,5XXXXA,0105429800022-0101,6666bf7a97649f9fb53ecf2211c1ec2b,,,60,10,2024-10-24 07:49:19.135872,2024-10-24 07:49:19.135872
